date,return,VaR_normal,VaR_t,exceed_normal,exceed_t
2024-11-22,0.0016027629229693,-0.025841299525137557,-0.05154577174692035,0,0
2024-11-25,0.0015803326351067,-0.025791262199494142,-0.05147066188799178,0,0
2024-11-26,0.0053549601789155,-0.025782223950804567,-0.05142899788749527,0,0
2024-11-27,-0.0079045966817465,-0.025779387914609826,-0.05141471517061136,0,0
2024-11-29,0.0087484836191897,-0.025786347119708203,-0.05142583468170338,0,0
2024-12-02,0.0108290473295395,-0.025700328435826803,-0.05130237813089628,0,0
2024-12-03,0.0030615717060733,-0.02566671065323102,-0.05127156368331319,0,0
2024-12-04,0.0122871075359913,-0.025371445629879343,-0.050616841274851825,0,0
2024-12-05,-0.0027750207849317,-0.025374543623116728,-0.05064377680990182,0,0
2024-12-06,0.0089099756407842,-0.025369887777448176,-0.05063698660450342,0,0
2024-12-09,-0.0078180732045494,-0.025264131904482963,-0.050479360310511166,0,0
2024-12-10,-0.0034134207937714,-0.025154917116044433,-0.050290966326088385,0,0
2024-12-11,0.0177440368905914,-0.02515219266728596,-0.05028692869903257,0,0
2024-12-12,-0.0064747793693111,-0.02517311880446763,-0.050339064754283666,0,0
2024-12-13,0.0076252818326647,-0.02517351594785502,-0.050339693199213706,0,0
2024-12-16,0.0142980078216705,-0.0251658247349521,-0.05031552495677439,0,0
2024-12-17,-0.0044136938105268,-0.02517512912024114,-0.0503404946750263,0,0
2024-12-18,-0.0367436792052764,-0.025160273265231525,-0.050317216658088734,1,0
2024-12-19,-0.0044631443151637,-0.0252040309084491,-0.05039773249835926,0,0
2024-12-20,0.0086945801469013,-0.02517666037148201,-0.050353973498623035,0,0
2024-12-23,0.0096955023236162,-0.025093959967815785,-0.05023570426866744,0,0
2024-12-24,0.0134687445210479,-0.02508649573881383,-0.05024091742057123,0,0
2024-12-26,-0.0006796385722473,-0.025083570436146063,-0.05023344508750678,0,0
2024-12-27,-0.0133821725258327,-0.024897502130080955,-0.04991576197618449,0,0
2024-12-30,-0.0133891222419828,-0.02497277562070103,-0.050033168510956544,0,0
2024-12-31,-0.0085311028717374,-0.02496583047811535,-0.05002121767264678,0,0
2025-01-02,-0.0019579428931812,-0.024932547881973233,-0.049965243775012075,0,0
2025-01-03,0.0162327677139266,-0.024880642499270335,-0.04981475118863551,0,0
2025-01-06,0.0114272539606163,-0.02489195193911235,-0.04986861751529288,0,0
2025-01-07,-0.01800533490462,-0.024862947443194033,-0.049846395874873384,0,0
2025-01-08,0.0001746798318746,-0.024982367661191163,-0.050036506541310394,0,0
2025-01-10,-0.0158052986334267,-0.024891057643161674,-0.04988841079893905,0,0
2025-01-13,-0.0032190342415221,-0.024899204064521334,-0.0498230397335717,0,0
2025-01-14,-0.0009498062001398,-0.024917040546029216,-0.049839588708826425,0,0
2025-01-15,0.0227455476391886,-0.02492609780261503,-0.04983955501261605,0,0
2025-01-16,-0.0070306176697458,-0.024957865874460198,-0.04991212511038765,0,0
2025-01-17,0.016737616566461,-0.024993020573586933,-0.04995728480366798,0,0
2025-01-21,0.0058478199333595,-0.025016074791329636,-0.05002094371168761,0,0
2025-01-22,0.012704794905832,-0.02501267881261095,-0.05002153188873444,0,0
2025-01-23,0.002123734908638,-0.024945939414311974,-0.04993997281319087,0,0
2025-01-24,-0.0056671001652119,-0.02489661949873857,-0.04986636446426139,0,0
2025-01-27,-0.0295467511319165,-0.0248359470624995,-0.04968624721794608,1,0
2025-01-28,0.0146715928863656,-0.02504405335068587,-0.0499951411135711,0,0
2025-01-29,-0.001879740337336,-0.025045979841177114,-0.0500304701262567,0,0
2025-01-30,0.0042533018650097,-0.02504484601822781,-0.050028903020503196,0,0
2025-01-31,-0.0014541934632834,-0.02500938664893402,-0.04993125577153988,0,0
2025-02-03,-0.0080352575071449,-0.02501764765995305,-0.0499259266455315,0,0
2025-02-04,0.0122005354995957,-0.024914679006687247,-0.049748347585954165,0,0
2025-02-05,0.0045277493013662,-0.02490637069996149,-0.049727079921442215,0,0
2025-02-06,0.0052060797748474,-0.02485918929319169,-0.049603580035317646,0,0
2025-02-07,-0.0126934980983852,-0.024680282125539015,-0.049197616996134515,0,0
2025-02-10,0.012032497818458,-0.024634057529087483,-0.04911728686072991,0,0
2025-02-11,-0.0023836662023128,-0.0245989911373672,-0.04908761084137033,0,0
2025-02-12,0.0005869691172222,-0.024568282808888873,-0.048984441007817806,0,0
2025-02-13,0.0142834215803206,-0.02445556645048946,-0.048799427065224436,0,0
2025-02-14,0.0041896135881813,-0.02442478491182204,-0.04878308696598333,0,0
2025-02-18,0.0022644327686949,-0.02439267358480122,-0.04874075866043176,0,0
2025-02-19,0.0002781374710947,-0.02437446463503632,-0.0486794862151002,0,0
2025-02-20,-0.0042536459587596,-0.024380572881972266,-0.048678029922825425,0,0
2025-02-21,-0.0209729049682083,-0.02440137935431429,-0.04869619384338755,0,0
2025-02-24,-0.0118745515896154,-0.02442340486996933,-0.04873535016616731,0,0
2025-02-25,-0.0126793774577214,-0.02445425302562764,-0.04878650749884395,0,0
2025-02-26,0.0024127119164001,-0.024339592364266797,-0.048584010381327696,0,0
2025-02-27,-0.0281642059814206,-0.02433660311870353,-0.04858132017366128,1,0
2025-02-28,0.0156680977632142,-0.02457750539617526,-0.04898191280920964,0,0
2025-03-03,-0.022125376972184,-0.024489692797153656,-0.04887199686583679,0,0
2025-03-04,-0.0030223686573407,-0.024652919890374696,-0.049135330579484715,0,0
2025-03-05,0.012951814254559,-0.02465867731783336,-0.049143302917425996,0,0
2025-03-06,-0.0278948358278601,-0.02462885126388746,-0.04912479217603402,1,0
2025-03-07,0.0073266176352655,-0.024864329984064296,-0.049516165228860556,0,0
2025-03-10,-0.0395273817485248,-0.024820183168488684,-0.049405187366570624,1,0
2025-03-11,-0.0023932670400501,-0.02523951304544255,-0.0501468668477111,0,0
2025-03-12,0.0112176200075229,-0.025185848114128512,-0.05006090912574658,0,0
2025-03-13,-0.0181542878058404,-0.02519177945861119,-0.05008426325774196,0,0
2025-03-14,0.0238829581494819,-0.02519833503511331,-0.05009578144564799,0,0
2025-03-17,0.0064628376591269,-0.025183291301201106,-0.050138234294232226,0,0
2025-03-18,-0.0171944020417926,-0.025182893327496562,-0.05013570816381802,0,0
2025-03-19,0.0132926031323918,-0.025233127285666603,-0.05015837526509629,0,0
2025-03-20,-0.0033952555491092,-0.02524455943239919,-0.05019591209437786,0,0
2025-03-21,0.0032912910951754,-0.025177643774871812,-0.05000975000819153,0,0
2025-03-24,0.0217070180520435,-0.02515629070210139,-0.04998323417762904,0,0
2025-03-25,0.0056903565720194,-0.025207451757933333,-0.05011739926139771,0,0
2025-03-26,-0.0185720466107284,-0.025192987480589128,-0.05007313099945297,0,0
2025-03-27,-0.0057143255090919,-0.025236881211927905,-0.050149587247784136,0,0
2025-03-28,-0.0266805576316109,-0.025256391213126023,-0.05015461230264537,1,0
2025-03-31,-4.2593747916264135e-05,-0.025470359646522958,-0.050514921509911194,0,0
2025-04-01,0.0080287056735084,-0.02544479288306181,-0.050477922433315954,0,0
2025-04-02,0.0072719270393157,-0.025420933814096297,-0.050456574272806975,0,0
2025-04-03,-0.0550197427112459,-0.025390284156028148,-0.050376356906597475,1,1
2025-04-04,-0.0641214024588725,-0.026132919002464564,-0.05170417324709176,1,1
2025-04-07,0.0024103080894652,-0.027069961067511035,-0.05338089563642314,0,0
2025-04-08,-0.0181726353909503,-0.027059243676605258,-0.053369124910601605,0,0
2025-04-09,0.1133562011012809,-0.027153705313031302,-0.05352556128907142,0,0
2025-04-10,-0.0434631774463314,-0.02924907167532553,-0.05784824401774159,1,0
2025-04-11,0.0182554600716251,-0.02968959013921442,-0.05861329854011771,0,0
2025-04-14,0.0067553346542865,-0.029706264607436524,-0.05868139147667539,0,0
2025-04-15,0.0011140747563587,-0.029677345623947502,-0.05864986346813435,0,0
2025-04-16,-0.0306174640158456,-0.029641142090444474,-0.05859806127475565,1,0
2025-04-17,-0.0001800912161709,-0.029852130811486577,-0.05891543136436634,0,0
2025-04-21,-0.0250581097828206,-0.029847729375749178,-0.05891005387662793,0,0
2025-04-22,0.0259134435955088,-0.03001519818569601,-0.05918800465318971,0,0
2025-04-23,0.0224247998247895,-0.030075372129351928,-0.05935427752351337,0,0
2025-04-24,0.0277485365559373,-0.030111919389623053,-0.059468852984397295,0,0
2025-04-25,0.0110862621857314,-0.030155879539920463,-0.05962151779087977,0,0
2025-04-28,-0.000317470349227,-0.03015425256670697,-0.059637310474036725,0,0
2025-04-29,0.0065827693159166,-0.030149501352087518,-0.05963137786950159,0,0
2025-04-30,-0.0001262086717321,-0.030035692142052522,-0.05945763754560465,0,0
2025-05-01,0.0129761642207641,-0.030043453349478454,-0.05946112823454905,0,0
2025-05-02,0.0147348272847969,-0.029979103078400085,-0.05930936563692407,0,0
2025-05-05,-0.0059502200759533,-0.029990783324095556,-0.059347008053768975,0,0
2025-05-06,-0.0093452261630968,-0.030007659000809123,-0.05937087692812096,0,0
2025-05-07,0.0039182548115208,-0.030010835815464973,-0.05937597218584346,0,0
2025-05-08,0.0102719275574081,-0.029982103401579308,-0.05933968994352134,0,0
2025-05-09,-0.0006555713141933,-0.029966693078859907,-0.05933568929616369,0,0
2025-05-12,0.0399321640366627,-0.02993928537147356,-0.05924123461741271,0,0
2025-05-13,0.0151257214706959,-0.030129346223412096,-0.05968294939474976,0,0
2025-05-14,0.0059753402365849,-0.030112316614515647,-0.05969027540522873,0,0
2025-05-15,0.0010982691372687,-0.030109465305997847,-0.059675554738365104,0,0
2025-05-16,0.0043430488368887,-0.030112829543034417,-0.05967804848959417,0,0
2025-05-19,0.000958372992037,-0.03009549009835461,-0.05965919273620727,0,0
2025-05-20,-0.0033388126868612,-0.030100893431501897,-0.05966135063405874,0,0
2025-05-21,-0.0139942193844841,-0.030112937975244884,-0.05967641673564362,0,0
2025-05-22,0.0018695335624343,-0.03018167918362252,-0.05976143763653556,0,0
2025-05-23,-0.0093039487778119,-0.03016154540191736,-0.05969091434977497,0,0
2025-05-27,0.0232527874322761,-0.030191710290292096,-0.059736480647868836,0,0
2025-05-28,-0.0044417826225631,-0.03023772013757344,-0.059863869359175155,0,0
2025-05-29,0.0019637761915927,-0.03019396999449413,-0.05979418023104831,0,0
2025-05-30,-0.0015783486480831,-0.030173734721154012,-0.05976810533633762,0,0
2025-06-02,0.0078671825755067,-0.030132944094788804,-0.05964010159102072,0,0
2025-06-03,0.007786630582709,-0.030072833893796037,-0.05948998449772124,0,0
2025-06-04,0.0027839539071337,-0.030072391199261698,-0.059495280450955194,0,0
2025-06-05,-0.0075554014058614,-0.030048753606294568,-0.059465170646614066,0,0
2025-06-06,0.0097278209788651,-0.03007906579144328,-0.05948837457471011,0,0
2025-06-09,0.0014709070023197,-0.030080688909884804,-0.05949580350935351,0,0
2025-06-10,0.0065921516355178,-0.030079239353409688,-0.059494421092604374,0,0
2025-06-11,-0.0033752649161922,-0.030071418082639807,-0.059491924268420905,0,0
2025-06-12,0.0023451389420197,-0.0299911806147279,-0.059361253441837514,0,0
2025-06-13,-0.0126342076121108,-0.029988441990054793,-0.0593370374302169,0,0
2025-06-16,0.0138139922143167,-0.030051070206558735,-0.0594282120153069,0,0
2025-06-17,-0.0097990964833964,-0.0300420866801805,-0.059405121275363675,0,0
2025-06-18,-0.0001702135536651,-0.030088020956035907,-0.0594618150899357,0,0
2025-06-20,-0.0040915189582095,-0.03009557801374396,-0.05946256816312618,0,0
2025-06-23,0.0102299916945041,-0.030109799136001886,-0.05946022728724895,0,0
2025-06-24,0.0151761928331355,-0.030083986900306097,-0.059441088370302146,0,0
2025-06-25,0.0025532511387762,-0.030086271565909848,-0.059476915074527424,0,0
2025-06-26,0.0093068371731623,-0.030017786414128528,-0.059373978574497,0,0
2025-06-27,0.0034178380946539,-0.030014411673186227,-0.05936281532932586,0,0
2025-06-30,0.0064560579006718,-0.029968731742154194,-0.05929892542420993,0,0
2025-07-01,-0.0084650964568595,-0.02989864246980405,-0.05919980296400703,0,0
2025-07-02,0.006941161930662,-0.029918702165218213,-0.05919077229546116,0,0
2025-07-03,0.0097921932731361,-0.02991508373543294,-0.05919313658338669,0,0
2025-07-07,-0.0075614549813423,-0.02990418704822622,-0.05919414766708996,0,0
2025-07-08,0.0005613884734803,-0.029925398741057194,-0.059192368708320675,0,0
2025-07-09,0.0070540059461894,-0.029928553752179725,-0.059195144604892176,0,0
2025-07-10,-0.0014392349607712,-0.029921151359736654,-0.059194069405523166,0,0
2025-07-11,-0.0022529321258648,-0.029897176939529094,-0.059158995201462485,0,0
2025-07-14,0.0036203204297819,-0.02989368676551714,-0.059154208681345015,0,0
2025-07-15,0.0009163718839957,-0.029888446195348195,-0.05915019861535869,0,0
2025-07-16,0.0010233230321619,-0.029893501300471356,-0.05915248799490942,0,0
2025-07-17,0.0080602430299352,-0.029892390939291507,-0.05912854962028218,0,0
2025-07-18,-0.000961645838827,-0.02987408749193551,-0.059076249646734066,0,0
2025-07-21,0.0051713429627735,-0.029875942522064585,-0.059078452478848,0,0
2025-07-22,-0.0051891982508891,-0.029874837095963468,-0.0590685066665605,0,0
2025-07-23,0.0045509334945395,-0.02989804399555919,-0.05908861583197324,0,0
2025-07-24,0.0021261110325339,-0.029890871946706518,-0.0590836524695524,0,0
2025-07-25,0.0024040973679904,-0.029738626295032575,-0.058834551646494794,0,0
2025-07-28,0.0031202816094912,-0.029725742626159627,-0.05881961751470575,0,0
2025-07-29,-0.0015500906103218,-0.02972353041028678,-0.058818178581922786,0,0
2025-07-30,0.001338939178626,-0.029734849785264316,-0.058824587275696276,0,0
2025-07-31,-0.0053132275457858,-0.02972258219919088,-0.05880946469045392,0,0
2025-08-01,-0.0198953984638183,-0.029733203289487576,-0.0588246687365761,0,0
2025-08-04,0.0182834198815005,-0.029831339198219207,-0.05894455073015873,0,0
2025-08-05,-0.0068126152634109,-0.029849868254275217,-0.05901426213283805,0,0
2025-08-06,0.0125046588108732,-0.029867199692253786,-0.05903961015987865,0,0
2025-08-07,0.0033786349729494,-0.02972952483109922,-0.05883641010359257,0,0
2025-08-08,0.0092849556646203,-0.029719696531596937,-0.058826636698223675,0,0
2025-08-11,-0.0029632715701994,-0.02969894598882129,-0.05881253305274129,0,0
2025-08-12,0.0124903835277514,-0.029714119896760014,-0.05882063060766278,0,0
2025-08-13,0.0004999522216388,-0.02968044694464212,-0.0587946215934074,0,0
2025-08-14,-0.0007756805790126,-0.029632375604122657,-0.058722616979628044,0,0
2025-08-15,-0.004407101127656,-0.029637938963913348,-0.058728523280001936,0,0
2025-08-18,-0.0003985686093868,-0.029629569678287945,-0.058715944335101154,0,0
2025-08-19,-0.0136603600538682,-0.0296343658995385,-0.05870347689214546,0,0
2025-08-20,-0.0059550419523155,-0.02965404599516644,-0.05873623871780816,0,0
2025-08-21,-0.0046405031057759,-0.0296295642128228,-0.05869731192543206,0,0
2025-08-22,0.0153095837425762,-0.02959751232280065,-0.058646729658154005,0,0
2025-08-25,-0.0028889039268786,-0.029600116849321203,-0.058683098989133646,0,0
2025-08-26,0.0040072589661992,-0.029600317196073245,-0.05864784819462395,0,0
2025-08-27,0.001535618928357,-0.029590231033455133,-0.05863843023896995,0,0
2025-08-28,0.0062404635740316,-0.029580086669512513,-0.05859198190461671,0,0
2025-08-29,-0.011642993718774,-0.02944024163742677,-0.05837161793562146,0,0
2025-09-02,-0.0084155195169222,-0.029498468010419734,-0.058448695455711464,0,0
2025-09-03,0.0078367528224454,-0.029537675927384942,-0.05849516737107302,0,0
2025-09-04,0.0090107422040555,-0.029497613777543178,-0.058390969624271774,0,0
2025-09-05,0.0014418639661313,-0.02949860934245994,-0.05839942718923771,0,0
2025-09-08,0.0048661340387168,-0.029500944694688704,-0.05840105434331944,0,0
2025-09-09,0.0028291373974003,-0.02949136181651087,-0.05839353973108011,0,0
2025-09-10,0.0003272074494411,-0.02948891697860153,-0.058391711756684464,0,0
2025-09-11,0.0058037087080107,-0.0294540195554116,-0.05834092314276254,0,0
2025-09-12,0.0044073952744971,-0.029420944430123674,-0.05830088086942873,0,0
2025-09-15,0.0085205706004387,-0.029417079628267895,-0.05829902362070375,0,0
2025-09-16,-0.0008454588502075,-0.029413022986029498,-0.05828507470231152,0,0
2025-09-17,-0.0019979267945098,-0.029367295216091223,-0.05821528239237825,0,0
2025-09-18,0.0089765439958755,-0.02937886822223765,-0.05822691818593461,0,0
2025-09-19,0.0067465498252357,-0.02937946721183273,-0.05822965946269896,0,0
2025-09-22,0.0059025858210839,-0.02927887464934123,-0.05807867723324044,0,0
2025-09-23,-0.0066644697162407,-0.029273525416715646,-0.05807741614466082,0,0
2025-09-24,-0.0035167693325588,-0.029291166287037686,-0.058103291707100733,0,0
2025-09-25,-0.0043205875379408,-0.02923028292612455,-0.0580052276594581,0,0
2025-09-26,0.0041024713380783,-0.02913955653339014,-0.05785491168433915,0,0
2025-09-29,0.0046204315536506,-0.029133230092582965,-0.05785004739086414,0,0
2025-09-30,0.0027354110657027,-0.029133311150178372,-0.05784998286927048,0,0
2025-10-01,0.0047855808160912,-0.02905172356162772,-0.05772447606484066,0,0
2025-10-02,0.0041026054810986,-0.029049041894457044,-0.05772385965665887,0,0
2025-10-03,-0.0042186624835318,-0.02904967643926611,-0.05771711330100949,0,0
2025-10-06,0.0074821831475988,-0.029064438463081585,-0.05773658873093148,0,0
2025-10-07,-0.0052796019804866,-0.02906406200035613,-0.057734288331170246,0,0
2025-10-08,0.0113986062576874,-0.028983713412225616,-0.05760092667529464,0,0
2025-10-09,-0.0012109747098305,-0.02897930634598097,-0.05758832426385927,0,0
2025-10-10,-0.0353311402402516,-0.028973890484141503,-0.05758103914282078,1,0
2025-10-13,0.0209993527108087,-0.029269110270620045,-0.058059157443678,0,0
2025-10-14,-0.0066833187376031,-0.029305536114114957,-0.05816030775382089,0,0
2025-10-15,0.0070320244550048,-0.029336571138074204,-0.05819783108038538,0,0
2025-10-16,-0.0037098062713596,-0.02933655779787839,-0.05819765805746824,0,0
2025-10-17,0.0065453129169741,-0.02933738268310803,-0.058198836077261805,0,0
2025-10-20,0.0125220449256557,-0.029271720688144577,-0.05810692485283648,0,0
2025-10-21,-0.0002616248776359,-0.02927410598262229,-0.058113996386275873,0,0
2025-10-22,-0.0096806736475993,-0.029265120890577347,-0.05810216079852387,0,0
2025-10-23,0.0083713216346446,-0.029242540857444512,-0.05806474328320589,0,0
2025-10-24,0.0106216926781339,-0.029197384072997042,-0.058010168183555574,0,0
2025-10-27,0.0176524652948186,-0.029116421216923538,-0.057900586793228924,0,0
2025-10-28,0.0076604937899276,-0.029135133754316873,-0.05796475936321641,0,0
2025-10-29,0.004492888585637,-0.029133755232352516,-0.05795825262264265,0,0
2025-10-30,-0.0154066728183694,-0.028957927550558114,-0.05767034760221947,0,0
2025-10-31,0.0048123292932311,-0.02892491728699172,-0.05761317687780082,0,0
2025-11-03,0.0047734455422521,-0.02892490124753735,-0.05761318846097191,0,0
2025-11-04,-0.0205069270824775,-0.028922123709967777,-0.057595625358298215,0,0
2025-11-05,0.0064868346574886,-0.029053663858207426,-0.05780463346725773,0,0
2025-11-06,-0.0188030095696127,-0.02903410095723718,-0.05774620110385608,0,0
2025-11-07,-0.0031602726758492,-0.02912674360115278,-0.05785753829548004,0,0
2025-11-10,0.0218829799169446,-0.029139196637873475,-0.05785381643621628,0,0
2025-11-11,-0.0026670535745223,-0.029179409200493337,-0.057965945723483826,0,0
2025-11-12,-0.0007886214946166,-0.02919342145573479,-0.05797048998459031,0,0
2025-11-13,-0.0206273251158561,-0.02919682804779951,-0.0579744341252536,0,0
2025-11-14,0.0007557316525659,-0.029291998940850487,-0.05813582735405598,0,0
2025-11-17,-0.0085772511217374,-0.029254555739032233,-0.05802218077989093,0,0
2025-11-18,-0.012250419067846,-0.02927857506702869,-0.05805876318313718,0,0
2025-11-19,0.0059522949576544,-0.02930221901262699,-0.05804155306479087,0,0
2025-11-20,-0.0239564950916442,-0.02929644429459948,-0.058040102249844364,0,0
2025-11-21,0.00748472449993,-0.029455116661331167,-0.058302948227782675,0,0
2025-11-24,0.0252516551567971,-0.029448435499273798,-0.058303602951516334,0,0
2025-11-25,0.0061448099801388,-0.029505131416039457,-0.05843910116274128,0,0
2025-11-26,0.0087969512203489,-0.029478229166945973,-0.0584092005939541,0,0
2025-11-28,0.0080744656698161,-0.02947806796471005,-0.05841778560572509,0,0
2025-12-01,-0.0033645833629609,-0.02946727634158182,-0.05841463649753568,0,0
2025-12-02,0.007795607732671,-0.029474911711540455,-0.05842483442643059,0,0
2025-12-03,0.0024407801753945,-0.029472428862976047,-0.05842976753758939,0,0
2025-12-04,-0.0009306630320802,-0.029465387756442807,-0.05842247435775982,0,0
2025-12-05,0.0040691138667972,-0.029460738203303444,-0.058416395351023546,0,0
2025-12-08,-0.0019202911458764,-0.02945939567418144,-0.05841607594424842,0,0
2025-12-09,0.0012325944034703,-0.02942745925904359,-0.05836772883067925,0,0
2025-12-10,0.0040873041007625,-0.029429586250363803,-0.05836947219327398,0,0
2025-12-11,-0.0032396843786397,-0.02940353974777094,-0.058337307422349764,0,0
2025-12-12,-0.0193034106404192,-0.029411239580120443,-0.05832001253259104,0,0
2025-12-15,-0.0050320606075437,-0.029528518298160902,-0.058504069322709615,0,0
2025-12-16,0.001979926841737,-0.029551378024014384,-0.05852312056825814,0,0
2025-12-17,-0.0187109918677697,-0.029554626696611946,-0.05851821896915396,0,0
